,handle,created_at,tweet_text,key_word_list
1860,LeaderHoyer,2022-12-06T22:17:09.000Z,"I congratulate @CongBoyle on his election to serve as the Ranking Member of @HouseBudgetDems in the 118th Congress. As Ranking Member, he will continue to be a strong voice for growing economic opportunity and delivering for America’s working families.","['congratulate', 'election', 'serve', 'ranking', 'member', 'congress', 'ranking', 'member', 'continue', 'strong', 'voice', 'grow', 'economic', 'opportunity', 'deliver', 'america', 'work', 'family']"
1861,LeaderHoyer,2022-12-06T21:57:58.000Z,"I was honored to join a bipartisan group of my Congressional colleagues today to honor the heroes who defended the Capitol against violent insurrectionists on January 6th, 2021 and present them with the Congressional Gold Medal for their unflinching heroism on that horrific day. https://t.co/X7CvsbHbMy","['honor', 'join', 'bipartisan', 'group', 'congressional', 'colleague', 'today', 'honor', 'hero', 'defend', 'capitol', 'violent', 'insurrectionist', 'january', 'present', 'congressional', 'gold', 'medal', 'unflinche', 'heroism', 'horrific', 'day']"
1862,LeaderHoyer,2022-12-06T20:55:32.000Z,"Finally, I told reporters that no one who attacks our Constitution should be President. Trump’s comments this past weekend and the GOP’s silence stands in stark contrast to Democrats’ work to protect constitutional rights and fight against threats to our democracy.","['finally', 'tell', 'reporter', 'one', 'attack', 'constitution', 'president', 'trump', 'comment', 'past', 'weekend', 'gop', 'silence', 'stand', 'stark', 'contrast', 'democrats', 'work', 'protect', 'constitutional', 'right', 'fight', 'threat', 'democracy']"
1863,LeaderHoyer,2022-12-06T20:55:32.000Z,"In addition to the priorities we are working to advance this week, I am keenly aware of the urgent need to ensure the government remains open and operational. As negotiations are ongoing on an omnibus and NDAA, I urge House Republicans to work with us on these important measures.","['addition', 'priority', 'work', 'advance', 'week', 'keenly', 'aware', 'urgent', 'need', 'ensure', 'government', 'remain', 'open', 'operational', 'negotiation', 'ongoing', 'omnibus', 'ndaa', 'urge', 'house', 'republicans', 'work', 'important', 'measure']"
1864,LeaderHoyer,2022-12-06T20:55:31.000Z,"I told press during my weekly Pen and Pad briefing that House Dems are advancing legislation that puts #PeopleOverPolitics, including the EAGLE Act &amp; the Veteran Service Recognition Act. I told reporters that I will provide additional scheduling guidance as the week progresses.","['tell', 'press', 'weekly', 'pen', 'pad', 'briefing', 'house', 'dems', 'advance', 'legislation', 'put', 'peopleoverpolitic', 'include', 'eagle', 'act', 'amp', 'veteran', 'service', 'recognition', 'act', 'tell', 'reporter', 'provide', 'additional', 'scheduling', 'guidance', 'week', 'progress']"
1865,LeaderHoyer,2022-12-06T04:47:34.000Z,"Congratulations to @AACoExec for being sworn in this morning. A champion for Anne Arundel County families, I know he will work hard to create opportunities for folks in #MD05. https://t.co/KEruvXTgkA","['congratulation', 'swear', 'morning', 'champion', 'anne', 'arundel', 'county', 'family', 'know', 'work', 'hard', 'create', 'opportunity', 'folk']"
1866,LeaderHoyer,2022-12-06T00:01:53.000Z,"Prince George’s County has a tremendous advocate in @CEXAlsobrooks, and I congratulate her on her swearing in today. I look forward to working alongside her in the years to come and fighting for the needs of Prince Georgians. https://t.co/qHVrWEPl80","['prince', 'george', 'county', 'have', 'tremendous', 'advocate', 'congratulate', 'swearing', 'today', 'look', 'forward', 'work', 'year', 'come', 'fight', 'need', 'prince', 'georgians']"
1867,LeaderHoyer,2022-12-05T01:53:31.000Z,"Happy birthday to my friend @gracenapolitano, a champion for #CA32. Thank you for your leadership as Chair of the @TransportDems Subcommittee on Water Resources and Environment.","['happy', 'birthday', 'friend', 'champion', 'thank', 'leadership', 'chair', 'subcommittee', 'water', 'resources', 'environment']"
1868,LeaderHoyer,2022-12-04T04:19:14.000Z,"Happy birthday to my friend @RepEBJ, an instrumental leader in ensuring American innovation and competitiveness as Chair of @HouseScience. I will miss you in Congress next year.","['happy', 'birthday', 'friend', 'instrumental', 'leader', 'ensure', 'american', 'innovation', 'competitiveness', 'chair', 'miss', 'congress', 'next', 'year']"
1869,LeaderHoyer,2022-12-04T01:05:44.000Z,"Wishing my friend and fantastic New Member from #NC06, @RepKManning, a happy birthday. Thank you for your work to protect Americans’ access to contraception.","['wish', 'friend', 'fantastic', 'new', 'member', 'happy', 'birthday', 'thank', 'work', 'protect', 'americans', 'access', 'contraception']"
1880,RepHuffman,2022-12-06T21:09:58.000Z,"In our last @ClimateCrisis hearing, we focused on our many wins. And next to me were flowers where @RepMcEachin once sat. 
I asked my colleagues to honor what he fought for by not taking away his progress &amp; throwing EJ communities under the bus with the permitting #DirtyDeal. https://t.co/4sVpOAjc8v","['last', 'hearing', 'focus', 'many', 'win', 'next', 'flower', 'once', 'sit', 'ask', 'colleague', 'honor', 'fight', 'take', 'away', 'progress', 'amp', 'throw', 'ej', 'community', 'bus', 'permit', 'dirtydeal']"
1881,RepHuffman,2022-12-06T17:41:11.000Z,"Capitol Police defended our lives and our democracy on January 6.

Today, we honored them with Congressional Gold Medals, the highest honor Congress can bestow.

Thank you.
https://t.co/YuxNLDuLTf","['capitol', 'police', 'defend', 'life', 'democracy', 'january', 'today', 'honor', 'congressional', 'gold', 'medals', 'high', 'honor', 'congress', 'bestow', 'thank']"
1882,RepHuffman,2022-12-05T20:51:18.000Z,"As we work to honor @RepMcEachin's environmental justice legacy, the last thing we should do is tie Manchin’s permitting reform #DirtyDeal to must-pass legislation. 

We can’t sacrifice frontline communities for fossil fuel’s greed.","['work', 'honor', 'environmental', 'justice', 'legacy', 'last', 'thing', 'do', 'tie', 'manchin', 'permit', 'reform', 'dirtydeal', 'pass', 'legislation', 'sacrifice', 'frontline', 'community', 'fossil', 'fuel', 'greed']"
1883,RepHuffman,2022-12-02T19:55:15.000Z,"RT @POTUS: I just want to make a few things clear:
 
The Holocaust happened. 
 
Hitler was a demonic figure. 
 
And instead of giving it a…","['rt', 'just', 'want', 'make', 'few', 'thing', 'clear', 'holocaust', 'happen', 'hitler', 'demonic', 'figure', 'instead', 'give']"
1884,RepHuffman,2022-12-02T18:04:33.000Z,"Great news – we’re one step closer to permanently protecting Bristol Bay! 

We have to get this done for the well-being of America's most valuable wild salmon fishery and the local economy, its residents, and way of life it supports. #SaveBristolBay https://t.co/xzM1iGn95C","['great', 'news', 'step', 'close', 'permanently', 'protect', 'bristol', 'bay', 'have', 'get', 'do', 'well', 'being', 'america', 'most', 'valuable', 'wild', 'salmon', 'fishery', 'local', 'economy', 'resident', 'way', 'life', 'support', 'savebristolbay']"
1885,RepHuffman,2022-12-01T20:21:11.000Z,"The truth is we can’t recycle ourselves out of this. We must turn off the plastic production tap. My bill w/ @SenBooker to #ProtectCommunitiesFromPlastic tackles this crisis head on, moving our economy away from its overreliance on plastic &amp; addressing the #EnviroJustice impacts. https://t.co/HHFlPSCi11","['truth', 'recycle', 'turn', 'plastic', 'production', 'tap', 'bill', 'protectcommunitiesfromplastic', 'tackle', 'crisis', 'head', 'on', 'move', 'economy', 'away', 'overreliance', 'plastic', 'amp', 'address', 'envirojustice', 'impact']"
1886,RepHuffman,2022-12-01T20:20:16.000Z,Plastic pollution isn’t just a problem for our oceans and climate – it's a massive environmental injustice driven by the fossil fuel sector. Fenceline communities are overburdened with plastics’ toxic emissions. We have got to start putting people over Big Oil’s plastic profits. https://t.co/SrwCULNCKT,"['plastic', 'pollution', 'just', 'problem', 'ocean', 'climate', 'massive', 'environmental', 'injustice', 'drive', 'fossil', 'fuel', 'sector', 'fenceline', 'community', 'overburden', 'plastic', 'toxic', 'emission', 'get', 'start', 'put', 'people', 'big', 'oil', 'plastic', 'profit']"
1887,RepHuffman,2022-12-01T19:25:01.000Z,"My bipartisan bill with @RepBlakeMoore, @SenJeffMerkley, &amp; @SenatorRomney to protect Saline Lake ecosystems unanimously passed the Senate!

We’ll keep working to get it across the finish line in the House so our ecosystems can thrive for future generations. https://t.co/uD2NvxHJnj","['bipartisan', 'bill', 'amp', 'protect', 'saline', 'lake', 'ecosystem', 'unanimously', 'pass', 'senate', 'keep', 'work', 'get', 'finish', 'line', 'house', 'ecosystem', 'thrive', 'future', 'generation']"
1888,RepHuffman,2022-12-01T17:35:25.000Z,"My region is grappling with the compounding crisis of extreme drought driven by climate change, and we need innovative solutions to mitigate the worst of its impacts. 

Our bill is a creative, sustainable answer to meet this moment. A real win-win for the climate and consumers. https://t.co/aIiYmA8YFR","['region', 'grapple', 'compounding', 'crisis', 'extreme', 'drought', 'drive', 'climate', 'change', 'need', 'innovative', 'solution', 'mitigate', 'bad', 'impact', 'bill', 'creative', 'sustainable', 'answer', 'meet', 'moment', 'real', 'win', 'win', 'climate', 'consumer']"
1889,RepHuffman,2022-12-01T15:10:50.000Z,Love to see @POTUS serving French President Macron some of the best cheese in the world—CA02's own Cypress Grove Humboldt Fog! 🧀 https://t.co/J0mVW4ckKH,"['love', 'see', 'serve', 'french', 'president', 'macron', 'good', 'cheese', 'world', 'own', 'cypress', 'grove', 'humboldt', 'fog']"
1910,JacksonLeeTX18,2022-12-07T04:19:26.000Z,Congratulations to Senator Raphael Warnock for a hard fought and well deserved victory!,"['congratulation', 'senator', 'raphael', 'warnock', 'hard', 'fought', 'well', 'deserved', 'victory']"
1911,JacksonLeeTX18,2022-12-07T04:19:25.000Z,"Georgians voted and America won! Tonight we got a victory for democracy, integrity, honesty and service to the community. After being on the ground in Georgia this weekend, I could see the passion in the people; they were ready to make a difference! https://t.co/4uSoBIli75","['georgian', 'vote', 'america', 'win', 'tonight', 'get', 'victory', 'democracy', 'integrity', 'honesty', 'service', 'community', 'ground', 'georgia', 'weekend', 'see', 'passion', 'people', 'ready', 'make', 'difference']"
1912,JacksonLeeTX18,2022-12-07T01:43:08.000Z,“We honor these first responders today and every day for their actions to protect the peaceful transition of power; actions that ensured the voices of the American people would be counted. We’re forever grateful for their courage.” - Congresswoman Sheila Jackson Lee,"['honor', 'first', 'responder', 'today', 'day', 'action', 'protect', 'peaceful', 'transition', 'power', 'action', 'ensure', 'voice', 'american', 'people', 'count', 'forever', 'grateful', 'courage', 'congresswoman', 'sheila', 'jackson', 'lee']"
1913,JacksonLeeTX18,2022-12-07T01:43:07.000Z,"“Many of us still carry the physical, mental, and emotional scars after that mob of thousands launched a violent assault in an attempt to halt the counting of electoral ballots.” - D.C. Metropolitan Police Chief Robert Contee III https://t.co/4q3EQRd1eV","['many', 'still', 'carry', 'physical', 'mental', 'emotional', 'scar', 'mob', 'thousand', 'launch', 'violent', 'assault', 'attempt', 'halt', 'counting', 'electoral', 'ballot', 'metropolitan', 'police', 'chief', 'robert', 'contee', 'iii']"
1914,JacksonLeeTX18,2022-12-07T01:42:52.000Z,"“Today we award them the Congressional Gold Medal, forever etching them into our history.” - @SpeakerPelosi https://t.co/M6rbqC5yzQ","['today', 'award', 'congressional', 'gold', 'medal', 'forever', 'etch', 'history']"
1915,JacksonLeeTX18,2022-12-07T01:42:48.000Z,Congresswoman Sheila Jackson Lee attended the Congressional Gold Medal Ceremony in honor of the first responders that served on January 6th; the day the citadel of democracy was attacked. https://t.co/7icM1wXDdM,"['congresswoman', 'sheila', 'jackson', 'lee', 'attend', 'congressional', 'gold', 'medal', 'ceremony', 'honor', 'first', 'responder', 'serve', 'january', 'day', 'citadel', 'democracy', 'attack']"
1916,JacksonLeeTX18,2022-12-07T01:42:45.000Z,“It was the heroism of our first responders that saved the lives of members of congress and defended the citadel of democracy from the violent mob on January 6th.” https://t.co/rUj056F6FW,"['heroism', 'first', 'responder', 'save', 'life', 'member', 'congress', 'defend', 'citadel', 'democracy', 'violent', 'mob', 'january']"
1917,JacksonLeeTX18,2022-12-05T19:48:00.000Z,RT @janschakowsky: The lack of equity in health care and housing didn't just happen overnight. We must act on @JacksonLeeTX18's bill to stu…,"['rt', 'lack', 'equity', 'health', 'care', 'housing', 'just', 'happen', 'overnight', 'act', 'bill', 'stu']"
1918,JacksonLeeTX18,2022-12-05T00:01:52.000Z,"Fighting for the executive order for HR40 in Evanston, Illinois with former Alderman Robin Summers. https://t.co/Vq5yEtZiaU","['fight', 'executive', 'order', 'evanston', 'illinois', 'former', 'alderman', 'robin', 'summers']"
1919,JacksonLeeTX18,2022-12-03T20:48:47.000Z,RT @houmayor: The weather cooperated this morning as we broke ground on the all-new Lockwood on @buffalobayou housing development. The work…,"['rt', 'weather', 'cooperate', 'morning', 'break', 'ground', 'all', 'new', 'lockwood', 'housing', 'development', 'work']"
1940,RepSaraJacobs,2022-12-06T18:57:09.000Z,The Medicare Open Enrollment period ends tomorrow! Don't forget to enroll yourself and your family to ensure you're covered in 2023. Visit https://t.co/HGgOLYv7Pc to learn more and enroll.,"['medicare', 'open', 'enrollment', 'period', 'end', 'tomorrow', 'forget', 'enroll', 'family', 'ensure', 'cover', 'visit', 'learn', 'more', 'enroll']"
1941,RepSaraJacobs,2022-12-06T17:52:32.000Z,"Today we honored @CapitolPolice, @DCPoliceDept, and the heroes of January 6th with the Congressional Gold Medal for their incredible courage, service, and sacrifice. I'm forever grateful to them for protecting me and my colleagues who were trapped in the House Gallery that day. https://t.co/KTTV5qXAda","['today', 'honor', 'hero', 'january', 'congressional', 'gold', 'medal', 'incredible', 'courage', 'service', 'sacrifice', 'forever', 'grateful', 'protect', 'colleague', 'trap', 'house', 'gallery', 'day']"
1942,RepSaraJacobs,2022-12-06T17:38:12.000Z,"RT @RepBarbaraLee: The expansion of the #ChildTaxCredit was so effective that in just one year, it cut child poverty in America by nearly H…","['rt', 'expansion', 'childtaxcredit', 'so', 'effective', 'just', 'year', 'cut', 'child', 'poverty', 'america', 'nearly', 'h']"
1943,RepSaraJacobs,2022-12-05T22:53:46.000Z,"RT @USGLC: The war in Ukraine continues to threaten global food security, leaving Ukrainian families and millions around the world hungry.…","['rt', 'war', 'ukraine', 'continue', 'threaten', 'global', 'food', 'security', 'leave', 'ukrainian', 'family', 'million', 'world', 'hungry']"
1944,RepSaraJacobs,2022-12-04T17:40:01.000Z,"I couldn’t agree more! We need to make the expanded Child Tax Credit permanent to help families in San Diego and across the country make ends meet.
https://t.co/NXhdNAxYDT","['agree', 'more', 'need', 'make', 'expand', 'child', 'tax', 'credit', 'permanent', 'help', 'family', 'san', 'diego', 'country', 'make', 'end', 'meet']"
1945,RepSaraJacobs,2022-12-03T20:27:00.000Z,"The lack of housing that’s safe and affordable is hurting our health. That’s why I’m pushing to provide relief to cost-burdened renters and expand the housing supply so that all Americans have a safe place to live.
https://t.co/mJG3oAIGG7","['lack', 'housing', 'safe', 'affordable', 'hurt', 'health', 'push', 'provide', 'relief', 'cost', 'burden', 'renter', 'expand', 'housing', 'supply', 'americans', 'have', 'safe', 'place', 'live']"
1946,RepSaraJacobs,2022-12-03T16:10:03.000Z,"I’ve pushed Google to delete its stored location data, but information and privacy are still at risk in so many ways. We need to pass the My Body, My Data Act to create a new national standard for protecting reproductive and sexual health data.
https://t.co/olqLmdG5mH","['push', 'google', 'delete', 'store', 'location', 'datum', 'information', 'privacy', 'still', 'risk', 'so', 'many', 'way', 'need', 'pass', 'body', 'data', 'act', 'create', 'new', 'national', 'standard', 'protect', 'reproductive', 'sexual', 'health', 'datum']"
1947,RepSaraJacobs,2022-12-02T21:03:50.000Z,Our child care infrastructure hangs by a thread: too many parents can’t find or afford child care and providers don’t have enough support. I’m proud to lead over 1/2 of @HouseDemocrats in a push to double child care funding in the omnibus so we can begin to address this crisis. https://t.co/CUgwqijFeo,"['child', 'care', 'infrastructure', 'hang', 'thread', 'too', 'many', 'parent', 'find', 'afford', 'child', 'care', 'provider', 'have', 'enough', 'support', 'proud', 'lead', 'push', 'double', 'child', 'care', 'funding', 'omnibus', 'begin', 'address', 'crisis']"
1948,RepSaraJacobs,2022-12-02T17:11:12.000Z,"My D.C. and San Diego offices are hiring paid, spring interns! #CA53 and students without previous Capitol Hill experience are encouraged to apply! This is a great opportunity to get hands-on congressional experience. 
https://t.co/FzyzviSXNh","['san', 'diego', 'office', 'pay', 'spring', 'intern', 'student', 'previous', 'capitol', 'hill', 'experience', 'encourage', 'apply', 'great', 'opportunity', 'get', 'hand', 'congressional', 'experience']"
1949,RepSaraJacobs,2022-12-01T21:18:23.000Z,"We delivered 📬!

I’m so grateful to my colleagues in the House for passing my bill to rename the Rolando post office after my friend, mentor, and predecessor Susan Davis to honor her decades of service to Rolando and all of San Diego. https://t.co/c4jC9vZgWP","['deliver', 'so', 'grateful', 'colleague', 'house', 'pass', 'bill', 'rename', 'rolando', 'post', 'office', 'friend', 'mentor', 'predecessor', 'susan', 'davis', 'honor', 'decade', 'service', 'rolando', 'san', 'diego']"
1950,RepJayapal,2022-12-07T04:23:36.000Z,"5. Take heart, America. Let’s learn from Georgia and all the efforts there—including turnout from every community that saw itself reflected in the populist policies we were fighting for.","['take', 'heart', 'america', 'let', 'learn', 'georgia', 'effort', 'there', 'include', 'turnout', 'community', 'see', 'reflect', 'populist', 'policy', 'fight']"
1951,RepJayapal,2022-12-07T04:19:50.000Z,4. This is a huge victory not just for Georgia &amp; the country but a real validation of @POTUS powerful agenda—what we have accomplished &amp; what we have left to do. No president since FDR has won a majority in the Senate and minimized losses in the House to such a slim margin.,"['huge', 'victory', 'just', 'georgia', 'amp', 'country', 'real', 'validation', 'powerful', 'agenda', 'accomplish', 'amp', 'leave', 'do', 'president', 'fdr', 'win', 'majority', 'senate', 'minimized', 'loss', 'house', 'slim', 'margin']"
1952,RepJayapal,2022-12-07T04:14:37.000Z,3. Extreme MAGA election-denying Republicans are out of touch with the American people. Run real candidates with a strong moral center who are ready to fight for working people and poor people and you win!,"['extreme', 'maga', 'election', 'deny', 'republicans', 'touch', 'american', 'people', 'run', 'real', 'candidate', 'strong', 'moral', 'center', 'ready', 'fight', 'work', 'people', 'poor', 'people', 'win']"
1953,RepJayapal,2022-12-07T04:10:54.000Z,"2. As GA State Dem Party Chair and my friend @RepNikema said: when you organize a diverse, multiracial, inclusive coalition, you leave no votes on the table and you win! 🎉🎉🎉","['ga', 'state', 'dem', 'party', 'chair', 'friend', 'say', 'organize', 'diverse', 'multiracial', 'inclusive', 'coalition', 'leave', 'vote', 'table', 'win']"
1954,RepJayapal,2022-12-07T04:09:13.000Z,"So many lessons from Georgia! 1. When you promise to deliver for people on the campaign trail, then you actually deliver for people when you win, voters reward you with a win!  @SenatorWarnock ran on a real record of delivering for people!","['so', 'many', 'lesson', 'georgia', 'promise', 'deliver', 'people', 'campaign', 'trail', 'then', 'actually', 'deliver', 'people', 'win', 'voter', 'reward', 'win', 'run', 'real', 'record', 'deliver', 'people']"
1955,RepJayapal,2022-12-07T03:32:01.000Z,"Honored to have been awarded the Distinguished Public Service Award by the @rooseveltinst this evening. We’ve accomplished so much during these historic two years in Congress, and I look forward to continuing our work pushing bold, progressive, and transformative policies. https://t.co/dWv7odFwVR","['honor', 'award', 'distinguished', 'public', 'service', 'award', 'evening', 'accomplish', 'so', 'much', 'historic', 'year', 'congress', 'look', 'forward', 'continue', 'work', 'push', 'bold', 'progressive', 'transformative', 'policy']"
1956,RepJayapal,2022-12-07T03:13:09.000Z,We stand ready to support important permitting reforms that will move forward renewable projects with input from the frontline communities who will be impacted most. Onward!,"['stand', 'ready', 'support', 'important', 'permitting', 'reform', 'move', 'forward', 'renewable', 'project', 'input', 'frontline', 'community', 'impact', 'most', 'onward']"
1957,RepJayapal,2022-12-07T03:12:00.000Z,Very big win that the NDAA text has been released &amp; proposed permitting reform is not in it! So proud of the strong opposition position of @usprogressives caucus &amp; the progressive movement.  We will not undermine our commitment to env justice &amp; taking on climate change. ✊🏾✊🏾 https://t.co/gLyD7s28tK,"['very', 'big', 'win', 'ndaa', 'text', 'release', 'amp', 'propose', 'permit', 'reform', 'so', 'proud', 'strong', 'opposition', 'position', 'caucus', 'amp', 'progressive', 'movement', 'undermine', 'commitment', 'env', 'justice', 'amp', 'take', 'climate', 'change']"
1958,RepJayapal,2022-12-07T00:15:00.000Z,It's time to save lives in communities across our country — it's time for an assault weapons ban.,"['time', 'save', 'life', 'community', 'country', 'time', 'assault', 'weapon', 'ban']"
1959,RepJayapal,2022-12-07T00:13:18.000Z,"RT @toddntucker: On stage accepting the 2022 DPSA, @RepJayapal. https://t.co/iuTs5mReO4","['rt', 'stage', 'accept', 'dpsa']"
1960,RepJeffries,2022-12-06T20:57:06.000Z,"Can the Constitution be terminated?

My thoughts. https://t.co/vZfxY4uO9c","['constitution', 'terminate', 'thought']"
1961,RepJeffries,2022-12-06T12:58:49.000Z,"The House will pass legislation to defend marriage equality this week. 

And send it to President Biden to be signed into law.

🇺🇸🇺🇸🇺🇸🏳️‍🌈🏳️‍🌈🏳️‍🌈","['house', 'pass', 'legislation', 'defend', 'marriage', 'equality', 'week', 'send', 'president', 'biden', 'sign', 'law']"
1962,RepJeffries,2022-12-05T13:00:04.000Z,"There are some in Washington who want to turn back the clock.

Not going to happen.

House Dems will continue to move America forward.","['be', 'washington', 'want', 'turn', 'clock', 'go', 'happen', 'house', 'dems', 'continue', 'move', 'america', 'forward']"
1963,RepJeffries,2022-12-04T13:06:47.000Z,"Wages are up, gas prices are down and more than 10 million jobs have been created during the Biden Presidency.

Progress.","['wage', 'gas', 'price', 'down', 'more', 'job', 'create', 'biden', 'presidency', 'progress']"
1964,RepJeffries,2022-12-03T14:10:27.000Z,"Violence is never acceptable.

Will Extreme MAGA Republicans figure that out?","['violence', 'never', 'acceptable', 'extreme', 'maga', 'republicans', 'figure']"
1965,RepJeffries,2022-12-03T00:21:56.000Z,"RT @HouseDemocrats: Statement by Caucus Chair @RepJeffries, Assistant Speaker @RepKClark &amp; Vice Chair @RepPeteAguilar on antisemitism. http…","['rt', 'statement', 'caucus', 'chair', 'assistant', 'speaker', 'amp', 'vice', 'chair', 'antisemitism', 'http']"
1966,RepJeffries,2022-12-02T12:57:35.000Z,"Extreme MAGA Republicans don’t get it.

The national nightmare of the Trump Presidency is over.

And we’re never going back.","['extreme', 'maga', 'republicans', 'get', 'national', 'nightmare', 'trump', 'presidency', 'over', 'never', 'go', 'back']"
1967,RepJeffries,2022-12-01T14:35:33.000Z,We will fight for economic opportunity in every corner of America.,"['fight', 'economic', 'opportunity', 'corner', 'america']"
1968,RepJeffries,2022-11-30T17:32:24.000Z,"Humbled to be elected incoming House Democratic Leader. 

Ready to get to work.

🇺🇸🇺🇸🇺🇸","['humble', 'elect', 'incoming', 'house', 'democratic', 'leader', 'ready', 'get', 'work']"
1969,RepJeffries,2022-11-30T02:22:39.000Z,"RT @HouseDemocrats: Deeply saddened by the passing of Rep. Don McEachin.

House Democrats have lost a cherished colleague. The 
Commonwealt…","['rt', 'deeply', 'sadden', 'passing', 'don', 'mceachin', 'house', 'democrats', 'lose', 'cherished', 'colleague', 'commonwealt']"
1990,RepEBJ,2022-12-06T22:12:32.000Z,"RT @SecRaimondo: The U.S. only produces 10% of global chip capacity.

Meanwhile, since 2020, nearly 75% of new global capacity for certain…","['rt', 'only', 'produce', 'global', 'chip', 'capacity', 'meanwhile', 'nearly', 'new', 'global', 'capacity', 'certain']"
1991,RepEBJ,2022-12-05T18:27:49.000Z,"Tune in tomorrow for my final full @HouseScience committee hearing as chair, focusing on creating a safer, more inclusive research environment. https://t.co/fzkdsH43Hd","['tune', 'tomorrow', 'final', 'full', 'committee', 'hearing', 'chair', 'focus', 'create', 'safe', 'more', 'inclusive', 'research', 'environment']"
1992,RepEBJ,2022-11-30T18:41:02.000Z,"On Monday, @POTUS called on Congress to take up legislation to avert a national rail shutdown.

Just now, the House passed a bill that adopts the Tentative Agreement between railroads and workers. This is a win for our supply chain and our economy! https://t.co/0LjXWVsnSp","['monday', 'call', 'congress', 'take', 'legislation', 'avert', 'national', 'rail', 'shutdown', 'just', 'now', 'house', 'pass', 'bill', 'adopt', 'tentative', 'agreement', 'railroad', 'worker', 'win', 'supply', 'chain', 'economy']"
1993,RepEBJ,2022-11-29T17:20:13.000Z,"I am heartbroken to learn of the passing of my good friend and colleague, Congressman Donald McEachin. He was a champion of environmental and social justice during his time in office.

My thoughts are with his family, loved ones, and the constituents he honorably represented. https://t.co/5QDspfbHgK","['heartbroken', 'learn', 'passing', 'good', 'friend', 'colleague', 'congressman', 'donald', 'mceachin', 'champion', 'environmental', 'social', 'justice', 'time', 'office', 'thought', 'family', 'love', 'one', 'constituent', 'honorably', 'represent']"
1994,RepEBJ,2022-11-28T20:01:52.000Z,RT @RepHaleyStevens: Manufacturing is the backbone of the US economy &amp; American manufacturers are a critical part of our future as global l…,"['rt', 'manufacturing', 'backbone', 'us', 'economy', 'amp', 'american', 'manufacturer', 'critical', 'part', 'future', 'global', 'l']"
1995,RepEBJ,2022-11-24T17:26:13.000Z,"Happy Thanksgiving to all those celebrating in TX-30 and across the nation!

May this be a time of love for you and your families. https://t.co/EL8Y89svza","['happy', 'thanksgiving', 'celebrate', 'nation', 'time', 'love', 'family']"
1996,RepEBJ,2022-11-21T22:09:01.000Z,"RT @HouseScience: The 1675–1680 MHz frequency band is critical to NOAA's collection and dissemination of real-time weather data. 

Today, C…","['rt', 'mhz', 'frequency', 'band', 'critical', 'noaa', 'collection', 'dissemination', 'real', 'time', 'weather', 'datum', 'today', 'c']"
1997,RepEBJ,2022-11-20T21:31:06.000Z,"Happy birthday, @POTUS! https://t.co/CrLWh7kdmr","['happy', 'birthday']"
1998,RepEBJ,2022-11-17T20:21:03.000Z,RT @HouseScience: Chairwoman Johnson Official Portrait Unveiling Ceremony https://t.co/emoZHLO1sK,"['rt', 'chairwoman', 'johnson', 'official', 'portrait', 'unveiling', 'ceremony']"
1999,RepEBJ,2022-11-16T14:52:13.000Z,"RT @HouseScience: Launch success! 🚀 Congrats @NASAArtemis team!

As the #Artemis mission continues, rising generations will be inspired to…","['rt', 'launch', 'success', 'congrats', 'team', 'artemis', 'mission', 'continue', 'rise', 'generation', 'inspire']"
2000,RepHankJohnson,2022-12-06T20:47:49.000Z,"Our Dreamers do amazing things. They contribute to our economy, enrich the arts, and make our country stronger. DACA recipients do so much for us, and it’s time we returned the favor. It’s time for the Senate to #ProtectDACA.
#HomeIsHere https://t.co/qdcpSQa6iF","['dreamer', 'do', 'amazing', 'thing', 'contribute', 'economy', 'enrich', 'art', 'make', 'country', 'strong', 'daca', 'recipient', 'do', 'so', 'much', 'time', 'return', 'favor', 'time', 'senate', 'homeishere']"
2001,RepHankJohnson,2022-12-06T19:40:06.000Z,"""Neither slavery nor involuntary servitude, EXCEPT as a punishment for crime...shall exist within the United States.""
There's no excuse for the 13th Amendment's 'exception clause’ to still exist.

I’m proud to join @RepNikema and @SenJeffMerkley
to end it. https://t.co/giwI4457lv","['slavery', 'involuntary', 'servitude', 'except', 'punishment', 'crime', 'exist', 'united', 'states', 'excuse', 'amendment', 'exception', 'clause', 'still', 'exist', 'proud', 'join', 'end']"
2002,RepHankJohnson,2022-12-06T19:09:15.000Z,"Georgians who operate small businesses, have small children at home, or are trying to put their life back on track following a global crisis, deserve answers about why @GA_DCA suddenly ceased accepting new applications for the federally-funded ERAP: https://t.co/tOEVN5Envb","['georgian', 'operate', 'small', 'business', 'have', 'small', 'child', 'home', 'try', 'put', 'life', 'back', 'track', 'follow', 'global', 'crisis', 'deserve', 'answer', 'suddenly', 'cease', 'accept', 'new', 'application', 'federally', 'fund', 'erap']"
2003,RepHankJohnson,2022-12-02T16:55:51.000Z,.@SenWhitehouse and I are demanding accountability from #SCOTUS https://t.co/ypnl6UhRsf Here on the @katiephangshow,"['demand', 'accountability', 'scotus', 'here']"
